,Dry Bulb Temperature,Global Horizontal Radiation,Cooling Demand
2017-07-10 19:00:00,24.1,47.0,5019.733441861391
2017-07-10 20:00:00,23.2,2.0,2897.1195356235376
2017-07-10 21:00:00,22.6,0.0,405.66435530632674
2017-07-10 22:00:00,22.8,0.0,712.2749617550397
2017-07-10 23:00:00,22.3,0.0,577.9127156857751
2017-07-11 00:00:00,22.1,0.0,98.88178366776481
2017-07-11 01:00:00,20.6,0.0,94.89505109242867
2017-07-11 02:00:00,20.2,0.0,54.96020367307597
2017-07-11 03:00:00,20.0,0.0,47.50952136733428
2017-07-11 04:00:00,19.2,0.0,57.19541438302112
2017-07-11 05:00:00,19.0,41.0,44.07975101649863
2017-07-11 06:00:00,18.9,159.0,34.91168279923269
2017-07-11 07:00:00,19.8,327.0,20.13629679208536
2017-07-11 08:00:00,20.5,511.0,99.27944891432286
2017-07-11 09:00:00,22.3,676.0,5055.550209859978
2017-07-11 10:00:00,24.2,794.0,4027.0502119072403
2017-07-11 11:00:00,24.5,883.0,4244.423733477539
2017-07-11 12:00:00,24.3,915.0,5431.1730492100105
2017-07-11 13:00:00,24.7,873.0,6341.626373135589
2017-07-11 14:00:00,24.3,786.0,4989.6972542878875
2017-07-11 15:00:00,25.3,653.0,6833.1613160378665
2017-07-11 16:00:00,25.4,494.0,5292.786796561628
2017-07-11 17:00:00,25.4,327.0,5783.415011142524
2017-07-11 18:00:00,25.0,159.0,5399.064551605369
2017-07-11 19:00:00,24.4,43.0,4867.834797112129
2017-07-11 20:00:00,23.6,2.0,2982.0821758199863
2017-07-11 21:00:00,22.7,0.0,189.91586026395845
2017-07-11 22:00:00,22.3,0.0,699.7046910941775
2017-07-11 23:00:00,21.8,0.0,575.3860253103297
2017-07-12 00:00:00,21.3,0.0,92.0339723080134
2017-07-12 01:00:00,20.9,0.0,80.96818950464058
2017-07-12 02:00:00,19.8,0.0,89.54324034049466
2017-07-12 03:00:00,19.3,0.0,98.67875234791006
2017-07-12 04:00:00,18.9,0.0,96.14797564674616
2017-07-12 05:00:00,18.8,42.0,93.52508036915737
2017-07-12 06:00:00,18.8,144.0,43.61278975785039
2017-07-12 07:00:00,20.2,271.0,7.8515173324680765
2017-07-12 08:00:00,21.6,427.0,40.47361490601494
2017-07-12 09:00:00,22.9,573.0,5182.033846637762
2017-07-12 10:00:00,23.8,653.0,5436.236894979271
2017-07-12 11:00:00,23.2,707.0,5416.7896322238585
2017-07-12 12:00:00,23.6,748.0,7180.458722745899
2017-07-12 13:00:00,24.4,741.0,7888.98212727171
2017-07-12 14:00:00,25.1,655.0,7044.717177045566
2017-07-12 15:00:00,25.5,529.0,6951.574012787673
2017-07-12 16:00:00,25.7,413.0,6655.362702620923
2017-07-12 17:00:00,25.4,281.0,6542.315596182108
2017-07-12 18:00:00,24.9,133.0,6083.195998660691
2017-07-12 19:00:00,24.4,32.0,5560.330820552186
2017-07-12 20:00:00,23.5,1.0,3108.357422669591
2017-07-12 21:00:00,22.9,0.0,440.24860926036536
2017-07-12 22:00:00,22.5,0.0,551.0185667411731
2017-07-12 23:00:00,22.2,0.0,405.8436192289404
2017-07-13 00:00:00,21.0,0.0,124.27134310294613
2017-07-13 01:00:00,20.2,0.0,110.30835071741977
2017-07-13 02:00:00,19.8,0.0,127.94285875662109
2017-07-13 03:00:00,19.7,0.0,140.48110973413804
2017-07-13 04:00:00,19.0,0.0,130.6233778603101
2017-07-13 05:00:00,18.7,46.0,130.93734230038922
2017-07-13 06:00:00,18.9,154.0,103.35492188756945
2017-07-13 07:00:00,20.0,305.0,80.3415155111755
2017-07-13 08:00:00,21.9,450.0,176.47940755441672
2017-07-13 09:00:00,23.9,567.0,5184.441419523923
2017-07-13 10:00:00,24.0,651.0,5177.601898296713
2017-07-13 11:00:00,24.0,737.0,5524.98774394776
2017-07-13 12:00:00,24.8,785.0,6067.211895414232
2017-07-13 13:00:00,24.4,770.0,6813.730716426179
2017-07-13 14:00:00,26.1,730.0,6863.055396890822
2017-07-13 15:00:00,25.9,629.0,7162.49676932134
2017-07-13 16:00:00,26.1,484.0,6830.950524369353
2017-07-13 17:00:00,25.6,313.0,6242.77334935273
2017-07-13 18:00:00,25.0,150.0,6169.836200694334
2017-07-13 19:00:00,24.5,41.0,6020.546860846997
2017-07-13 20:00:00,23.5,2.0,3582.462189467508
2017-07-13 21:00:00,23.1,0.0,715.4169854373207
2017-07-13 22:00:00,22.8,0.0,855.1984732933054
2017-07-13 23:00:00,23.0,0.0,762.5664817264884
2017-07-14 00:00:00,22.8,0.0,211.6575999959476
2017-07-14 01:00:00,22.9,0.0,195.99695411431867
2017-07-14 02:00:00,23.0,0.0,195.95536536947523
2017-07-14 03:00:00,22.9,0.0,239.78102195482728
2017-07-14 04:00:00,22.8,0.0,244.67037504943278
2017-07-14 05:00:00,22.8,28.0,259.9650589818202
2017-07-14 06:00:00,22.0,91.0,240.447603778924
2017-07-14 07:00:00,22.2,162.0,369.05550755559284
2017-07-14 08:00:00,23.0,251.0,837.4258998458695
2017-07-14 09:00:00,24.1,366.0,7485.217239106665
2017-07-14 10:00:00,24.8,507.0,7011.320151392701
2017-07-14 11:00:00,25.2,587.0,7184.023400029833
2017-07-14 12:00:00,25.5,630.0,8565.333861161092
2017-07-14 13:00:00,25.6,617.0,9598.60266386923
2017-07-14 14:00:00,26.1,582.0,8318.792593649252
2017-07-14 15:00:00,26.6,535.0,8124.648199890486
2017-07-14 16:00:00,26.6,409.0,8071.416532832663
2017-07-14 17:00:00,25.8,287.0,7320.866082475514
2017-07-14 18:00:00,25.3,145.0,6899.727963335005
2017-07-14 19:00:00,24.9,37.0,6350.678730566172
2017-07-14 20:00:00,24.0,1.0,3585.6590087055806
2017-07-14 21:00:00,23.8,0.0,848.0997652723747
2017-07-14 22:00:00,23.7,0.0,1235.078404488311
2017-07-14 23:00:00,23.5,0.0,851.0164492260209
2017-07-15 00:00:00,23.3,0.0,263.39331044385045
2017-07-15 01:00:00,22.8,0.0,227.4169786763386
2017-07-15 02:00:00,22.2,0.0,221.44019688425408
2017-07-15 03:00:00,21.9,0.0,210.7215046921166
2017-07-15 04:00:00,21.6,0.0,209.19138952533902
2017-07-15 05:00:00,21.3,42.0,202.929014477242
2017-07-15 06:00:00,21.3,141.0,171.66730644046436
2017-07-15 07:00:00,22.4,287.0,239.9656983622548
2017-07-15 08:00:00,25.3,441.0,1160.5694582429687
2017-07-15 09:00:00,25.3,557.0,9251.593241172057
2017-07-15 10:00:00,25.1,660.0,9083.614130729917
2017-07-15 11:00:00,25.5,718.0,8576.449682585377
2017-07-15 12:00:00,26.3,741.0,10004.847673265767
2017-07-15 13:00:00,26.8,725.0,10539.086170706501
2017-07-15 14:00:00,26.7,680.0,9453.112833363173
2017-07-15 15:00:00,27.0,609.0,9296.545973681534
2017-07-15 16:00:00,26.7,473.0,9043.637420131592
2017-07-15 17:00:00,26.4,309.0,8296.850318086485
2017-07-15 18:00:00,26.5,146.0,7633.679821030373
2017-07-15 19:00:00,26.0,39.0,7654.711126024465
2017-07-15 20:00:00,24.9,1.0,4334.100173503413
2017-07-15 21:00:00,24.3,0.0,821.305250050346
2017-07-15 22:00:00,24.1,0.0,1123.8958448278588
2017-07-15 23:00:00,23.9,0.0,426.7766616084785
2017-07-16 00:00:00,23.1,0.0,180.3555742045475
2017-07-16 01:00:00,22.2,0.0,160.08084702896375
2017-07-16 02:00:00,22.2,0.0,163.78953877986956
2017-07-16 03:00:00,22.2,0.0,144.7795793818634
2017-07-16 04:00:00,21.8,0.0,173.29930356779448
2017-07-16 05:00:00,21.9,37.0,177.60513655227
2017-07-16 06:00:00,21.9,129.0,144.14065875400755
2017-07-16 07:00:00,23.0,270.0,509.187117187523
2017-07-16 08:00:00,25.3,472.0,372.8307075028745
2017-07-16 09:00:00,26.4,661.0,9183.847684486509
2017-07-16 10:00:00,26.9,784.0,8805.674883571304
2017-07-16 11:00:00,27.6,857.0,8774.684907516767
2017-07-16 12:00:00,27.4,875.0,9728.258925665448
2017-07-16 13:00:00,27.2,843.0,10371.97958146466
2017-07-16 14:00:00,27.7,770.0,9950.895624123561
2017-07-16 15:00:00,27.5,644.0,9767.140456268125
2017-07-16 16:00:00,27.2,463.0,9551.429315246722
2017-07-16 17:00:00,27.0,287.0,8784.978667051584
2017-07-16 18:00:00,26.8,137.0,8269.68538881509
2017-07-16 19:00:00,26.4,35.0,8053.34708156261
2017-07-16 20:00:00,25.8,1.0,4593.4473484607815
2017-07-16 21:00:00,25.0,0.0,800.6906877690093
2017-07-16 22:00:00,24.8,0.0,1033.1327376531087
2017-07-16 23:00:00,24.2,0.0,693.4637825107635
2017-07-17 00:00:00,23.9,0.0,67.05617763330557
2017-07-17 01:00:00,23.4,0.0,30.83689550304311
2017-07-17 02:00:00,23.5,0.0,53.919541106600306
2017-07-17 03:00:00,22.6,0.0,80.31135533673591
2017-07-17 04:00:00,22.8,0.0,65.20325182970288
2017-07-17 05:00:00,22.5,48.0,43.61188129328142
2017-07-17 06:00:00,22.7,174.0,5.884659654705314
2017-07-17 07:00:00,24.3,348.0,10.628268049241655
2017-07-17 08:00:00,26.4,526.0,228.25348931899347
2017-07-17 09:00:00,27.0,682.0,10647.095416825987
2017-07-17 10:00:00,27.6,805.0,10482.838151071188
2017-07-17 11:00:00,27.1,884.0,9849.388083105401
2017-07-17 12:00:00,27.5,909.0,11003.150956531243
2017-07-17 13:00:00,27.2,883.0,10895.36512227793
2017-07-17 14:00:00,28.1,807.0,10535.802702319108
2017-07-17 15:00:00,27.5,681.0,10072.135602617482
2017-07-17 16:00:00,27.6,511.0,10007.4791489071
2017-07-17 17:00:00,27.7,325.0,8511.092124903347
2017-07-17 18:00:00,27.4,157.0,8102.074673224022
2017-07-17 19:00:00,26.8,41.0,7863.465109430768
2017-07-17 20:00:00,26.0,1.0,4528.500717785366
2017-07-17 21:00:00,25.2,0.0,865.6289676279089
2017-07-17 22:00:00,24.8,0.0,1158.1851998824143
2017-07-17 23:00:00,24.2,0.0,506.29285250280634
2017-07-18 00:00:00,24.1,0.0,247.80333803937543
2017-07-18 01:00:00,23.7,0.0,79.15312775410122
2017-07-18 02:00:00,22.8,0.0,51.66046300786838
2017-07-18 03:00:00,21.9,0.0,190.466342125599
2017-07-18 04:00:00,21.9,0.0,51.84025822926096
2017-07-18 05:00:00,21.6,48.0,55.304172204959634
2017-07-18 06:00:00,21.8,174.0,23.652152007466558
2017-07-18 07:00:00,23.6,349.0,167.06143879591212
2017-07-18 08:00:00,25.8,527.0,658.9077787096151
2017-07-18 09:00:00,26.8,684.0,10677.93192772596
2017-07-18 10:00:00,28.3,810.0,10396.318051366989
2017-07-18 11:00:00,28.7,889.0,9783.518779920581
2017-07-18 12:00:00,28.9,913.0,9735.69539570018
2017-07-18 13:00:00,29.4,881.0,10507.210639256447
2017-07-18 14:00:00,28.5,801.0,9963.802938312816
2017-07-18 15:00:00,27.8,662.0,10438.897278058246
2017-07-18 16:00:00,27.4,488.0,10618.851992875963
2017-07-18 17:00:00,28.2,316.0,9343.3102305064
2017-07-18 18:00:00,27.3,152.0,8582.615257979243
2017-07-18 19:00:00,27.7,39.0,7953.072271128449
2017-07-18 20:00:00,26.6,1.0,4489.250831266988
2017-07-18 21:00:00,26.7,0.0,554.1099973064752
2017-07-18 22:00:00,26.4,0.0,422.06011942675195
2017-07-18 23:00:00,26.2,0.0,629.8482932416068
2017-07-19 00:00:00,26.0,0.0,113.49698209180985
2017-07-19 01:00:00,25.9,0.0,119.22727140629763
2017-07-19 02:00:00,25.8,0.0,57.01605930270646
2017-07-19 03:00:00,24.5,0.0,40.48802398029487
2017-07-19 04:00:00,24.1,0.0,56.14346965149795
2017-07-19 05:00:00,24.0,40.0,95.70479452531725
2017-07-19 06:00:00,23.5,162.0,36.00792333229978
2017-07-19 07:00:00,24.4,340.0,86.22180582266735
2017-07-19 08:00:00,26.2,523.0,677.1048630552967
2017-07-19 09:00:00,27.0,671.0,11450.060980136313
2017-07-19 10:00:00,27.3,773.0,10665.325319992378
2017-07-19 11:00:00,27.5,832.0,10220.765429839057
2017-07-19 12:00:00,27.8,848.0,11153.688385264744
2017-07-19 13:00:00,27.9,849.0,11607.390364484267
2017-07-19 14:00:00,27.9,785.0,10804.4246096699
2017-07-19 15:00:00,28.9,614.0,10628.92339793078
2017-07-19 16:00:00,27.9,407.0,10306.877883465937
2017-07-19 17:00:00,26.9,246.0,9372.485637339356
2017-07-19 18:00:00,26.9,120.0,9245.307910078132
2017-07-19 19:00:00,26.1,26.0,9113.585818325108
2017-07-19 20:00:00,25.7,1.0,5119.005011897996
2017-07-19 21:00:00,25.2,0.0,1023.649474810325
2017-07-19 22:00:00,25.6,0.0,1278.7698903251555
2017-07-19 23:00:00,25.1,0.0,401.3787541809823
2017-07-20 00:00:00,25.7,0.0,200.55718564082974
2017-07-20 01:00:00,25.5,0.0,82.20960738962366
2017-07-20 02:00:00,25.7,0.0,251.58275887047478
2017-07-20 03:00:00,25.1,0.0,296.9252301538931
2017-07-20 04:00:00,25.3,0.0,49.32614209058805
2017-07-20 05:00:00,25.1,36.0,3.168513676796617
2017-07-20 06:00:00,25.2,137.0,0.0
2017-07-20 07:00:00,26.1,301.0,0.0
2017-07-20 08:00:00,26.9,503.0,0.0
2017-07-20 09:00:00,27.6,685.0,7674.279822703822
2017-07-20 10:00:00,28.2,792.0,9750.451391900833
2017-07-20 11:00:00,29.8,834.0,7890.00208131127
2017-07-20 12:00:00,28.7,863.0,8656.173564692908
2017-07-20 13:00:00,28.4,862.0,9036.095279771214
2017-07-20 14:00:00,28.8,766.0,8391.010177404149
2017-07-20 15:00:00,30.5,609.0,9905.864843364747
2017-07-20 16:00:00,31.1,439.0,9347.430546365349
2017-07-20 17:00:00,30.0,273.0,10138.979625768652
2017-07-20 18:00:00,31.4,127.0,7785.944539727352
2017-07-20 19:00:00,27.3,29.0,5942.13855325384
2017-07-20 20:00:00,25.2,1.0,2856.8379210055973
2017-07-20 21:00:00,23.5,0.0,108.8456251076523
2017-07-20 22:00:00,23.0,0.0,609.9518540687969
2017-07-20 23:00:00,23.1,0.0,536.6992574903998
2017-07-21 00:00:00,22.6,0.0,35.98341886343242
2017-07-21 01:00:00,22.2,0.0,26.183913776048158
2017-07-21 02:00:00,21.1,0.0,9.99388712402153
2017-07-21 03:00:00,20.5,0.0,44.22609341720379
2017-07-21 04:00:00,20.3,0.0,39.45973784573757
2017-07-21 05:00:00,19.9,40.0,13.905927761331341
2017-07-21 06:00:00,20.3,157.0,74.22313597174568
2017-07-21 07:00:00,22.9,330.0,70.28431971879246
2017-07-21 08:00:00,23.3,510.0,118.30495654691083
2017-07-21 09:00:00,25.3,666.0,5940.050281224723
2017-07-21 10:00:00,25.6,798.0,5690.812770102395
2017-07-21 11:00:00,26.0,858.0,5301.776304619157
2017-07-21 12:00:00,26.5,868.0,6807.575190596001
2017-07-21 13:00:00,26.9,852.0,8476.806530300188
2017-07-21 14:00:00,26.9,754.0,7273.982030483852
2017-07-21 15:00:00,27.4,623.0,7071.660702107787
2017-07-21 16:00:00,27.3,489.0,6693.341396871575
2017-07-21 17:00:00,26.7,327.0,6932.409191928748
2017-07-21 18:00:00,26.5,154.0,6269.388087472414
2017-07-21 19:00:00,25.8,37.0,6459.427393658632
2017-07-21 20:00:00,24.9,1.0,3883.0635416266405
2017-07-21 21:00:00,24.3,0.0,586.736504926863
2017-07-21 22:00:00,24.2,0.0,929.0872038125314
2017-07-21 23:00:00,23.6,0.0,637.9740479085117
2017-07-22 00:00:00,23.0,0.0,123.24377498728455
2017-07-22 01:00:00,22.6,0.0,115.43509344810415
2017-07-22 02:00:00,22.2,0.0,103.08034326704433
2017-07-22 03:00:00,21.4,0.0,72.34015479170294
2017-07-22 04:00:00,21.0,0.0,49.96079685031039
2017-07-22 05:00:00,20.9,41.0,50.511362049403694
2017-07-22 06:00:00,20.7,162.0,3.467678838159338
2017-07-22 07:00:00,21.7,336.0,142.91269416370108
2017-07-22 08:00:00,23.6,517.0,365.0313256861073
2017-07-22 09:00:00,25.6,680.0,9198.657008013428
2017-07-22 10:00:00,27.7,806.0,7291.181495483115
2017-07-22 11:00:00,27.8,883.0,6975.7374446159165
2017-07-22 12:00:00,27.3,905.0,8402.107608230683
2017-07-22 13:00:00,26.9,872.0,9286.112009885464
2017-07-22 14:00:00,27.3,790.0,8105.709394407302
2017-07-22 15:00:00,27.2,654.0,8065.124376733591
2017-07-22 16:00:00,27.1,496.0,7137.192094758651
2017-07-22 17:00:00,27.3,329.0,6914.59405529155
2017-07-22 18:00:00,26.6,156.0,6940.766652958098
2017-07-22 19:00:00,26.3,38.0,6533.682540131148
2017-07-22 20:00:00,25.2,1.0,3864.2627781358806
2017-07-22 21:00:00,24.5,0.0,598.4997670982451
2017-07-22 22:00:00,23.8,0.0,762.2753831392969
2017-07-22 23:00:00,23.5,0.0,606.3922640757429
2017-07-23 00:00:00,23.5,0.0,67.82952368960545
2017-07-23 01:00:00,21.8,0.0,15.06164955006928
2017-07-23 02:00:00,21.5,0.0,40.981796948776875
2017-07-23 03:00:00,20.8,0.0,0.0
2017-07-23 04:00:00,20.7,0.0,23.34662827327798
2017-07-23 05:00:00,20.8,42.0,30.732402386449547
2017-07-23 06:00:00,20.4,164.0,0.5092090395910102
2017-07-23 07:00:00,21.2,338.0,280.21447681410615
2017-07-23 08:00:00,23.9,518.0,268.0411551650589
2017-07-23 09:00:00,26.0,679.0,8417.35819678606
2017-07-23 10:00:00,26.7,805.0,8953.268448128334
2017-07-23 11:00:00,26.0,885.0,8584.166916605904
2017-07-23 12:00:00,26.1,912.0,9757.607601048
2017-07-23 13:00:00,26.6,884.0,10107.031828147403
2017-07-23 14:00:00,27.2,797.0,9540.88258695552
2017-07-23 15:00:00,27.4,669.0,9374.939991888967
2017-07-23 16:00:00,27.7,510.0,8995.304208338486
2017-07-23 17:00:00,27.5,329.0,8478.919058440639
2017-07-23 18:00:00,26.8,155.0,8179.582829122616
2017-07-23 19:00:00,26.1,37.0,7563.919126372626
2017-07-23 20:00:00,25.0,1.0,4276.004763728219
2017-07-23 21:00:00,24.5,0.0,727.0467259842488
2017-07-23 22:00:00,24.6,0.0,1092.8918726240076
2017-07-23 23:00:00,24.2,0.0,703.9607377526312
2017-07-24 00:00:00,23.0,0.0,55.973442383747695
2017-07-24 01:00:00,22.7,0.0,155.86844897894287
2017-07-24 02:00:00,22.4,0.0,44.275417804746084
2017-07-24 03:00:00,22.1,0.0,7.9179238776822185
2017-07-24 04:00:00,21.9,0.0,92.02076994208848
2017-07-24 05:00:00,21.3,41.0,64.08777373182829
2017-07-24 06:00:00,21.2,161.0,30.972233535495505
2017-07-24 07:00:00,22.8,333.0,44.20744731504799
2017-07-24 08:00:00,24.8,510.0,953.5508716472311
2017-07-24 09:00:00,26.3,670.0,10395.349773561655
2017-07-24 10:00:00,27.0,798.0,9786.08768009518
2017-07-24 11:00:00,27.3,874.0,8972.972771218487
2017-07-24 12:00:00,28.4,902.0,10303.60334860504
2017-07-24 13:00:00,28.0,875.0,10812.15569685536
2017-07-24 14:00:00,28.5,781.0,10261.575056991172
2017-07-24 15:00:00,28.5,611.0,9636.00051003804
2017-07-24 16:00:00,28.2,439.0,9586.355388365235
2017-07-24 17:00:00,28.2,283.0,8572.260681018935
2017-07-24 18:00:00,27.3,126.0,8102.771026165984
2017-07-24 19:00:00,26.7,31.0,7861.621866243394
2017-07-24 20:00:00,26.4,1.0,4834.3779901483285
2017-07-24 21:00:00,26.0,0.0,754.363306334065
2017-07-24 22:00:00,25.8,0.0,1010.1615691665062
2017-07-24 23:00:00,25.2,0.0,697.280521985477
2017-07-25 00:00:00,25.4,0.0,103.67296614536292
2017-07-25 01:00:00,24.5,0.0,84.86993768695677
2017-07-25 02:00:00,23.5,0.0,77.7023389383652
2017-07-25 03:00:00,23.1,0.0,77.53003865855717
2017-07-25 04:00:00,22.7,0.0,46.51307425170287
2017-07-25 05:00:00,22.9,37.0,19.243815449490867
2017-07-25 06:00:00,23.3,150.0,66.36342405129056
2017-07-25 07:00:00,24.3,290.0,223.83069703765653
2017-07-25 08:00:00,23.6,467.0,413.42246062897516
2017-07-25 09:00:00,24.2,635.0,8111.675611854137
2017-07-25 10:00:00,26.6,706.0,7251.2999066000975
2017-07-25 11:00:00,25.8,766.0,7242.679566498115
2017-07-25 12:00:00,27.6,807.0,9026.537108346149
2017-07-25 13:00:00,27.7,793.0,9847.600744249941
2017-07-25 14:00:00,28.1,753.0,8818.201896767494
2017-07-25 15:00:00,28.0,638.0,8367.653594412215
2017-07-25 16:00:00,28.0,435.0,7934.043036802945
2017-07-25 17:00:00,28.0,256.0,7010.077489150511
2017-07-25 18:00:00,27.6,125.0,6899.590871882039
2017-07-25 19:00:00,26.6,29.0,6364.940945016779
2017-07-25 20:00:00,25.8,0.0,3630.0550747437974
2017-07-25 21:00:00,25.5,0.0,795.6834148466363
2017-07-25 22:00:00,25.3,0.0,1079.9025373752215
2017-07-25 23:00:00,25.0,0.0,706.418119813297
2017-07-26 00:00:00,24.8,0.0,154.4237744809679
2017-07-26 01:00:00,23.9,0.0,98.14661898468522
2017-07-26 02:00:00,23.0,0.0,47.03451996053249
2017-07-26 03:00:00,23.0,0.0,53.71455990377512
2017-07-26 04:00:00,22.6,0.0,79.41975467815544
2017-07-26 05:00:00,21.9,38.0,90.17548544760007
2017-07-26 06:00:00,21.6,154.0,58.47217392616448
2017-07-26 07:00:00,22.5,324.0,46.062094555984494
2017-07-26 08:00:00,24.5,500.0,475.34628189901093
2017-07-26 09:00:00,26.9,654.0,10364.597517056516
2017-07-26 10:00:00,26.9,776.0,9647.502703423334
2017-07-26 11:00:00,26.7,817.0,9523.344409335356
2017-07-26 12:00:00,27.1,816.0,10577.789538699672
2017-07-26 13:00:00,27.5,745.0,10821.195305514206
2017-07-26 14:00:00,27.7,618.0,9629.299335752168
2017-07-26 15:00:00,27.6,526.0,9648.312557492583
2017-07-26 16:00:00,27.9,430.0,9297.420823958479
2017-07-26 17:00:00,27.6,293.0,8429.385734482355
2017-07-26 18:00:00,27.2,131.0,8058.415802379681
2017-07-26 19:00:00,26.5,30.0,7394.196781531904
2017-07-26 20:00:00,25.7,0.0,4301.838438142884
2017-07-26 21:00:00,25.0,0.0,655.1044795594114
2017-07-26 22:00:00,24.7,0.0,945.1837983599402
2017-07-26 23:00:00,24.6,0.0,696.3964708140257
2017-07-27 00:00:00,23.3,0.0,182.90204181292424
2017-07-27 01:00:00,22.4,0.0,133.2583792977165
2017-07-27 02:00:00,22.9,0.0,125.76092607476797
2017-07-27 03:00:00,22.9,0.0,124.35844178962412
2017-07-27 04:00:00,22.7,0.0,134.28513057192563
2017-07-27 05:00:00,22.7,33.0,142.09242095677797
2017-07-27 06:00:00,23.0,130.0,93.57061901014023
2017-07-27 07:00:00,23.6,285.0,135.71533644424065
2017-07-27 08:00:00,24.9,456.0,1691.6222343522559
2017-07-27 09:00:00,27.7,625.0,11138.787430100223
2017-07-27 10:00:00,27.5,739.0,10229.190180292424
2017-07-27 11:00:00,27.5,788.0,10146.15365587244
2017-07-27 12:00:00,27.9,820.0,11271.750930286675
2017-07-27 13:00:00,28.2,797.0,11568.147292917727
2017-07-27 14:00:00,28.5,712.0,10397.653363657892
2017-07-27 15:00:00,28.9,575.0,10408.366978979719
2017-07-27 16:00:00,28.8,432.0,10253.967584323036
2017-07-27 17:00:00,28.3,286.0,9780.745834050325
2017-07-27 18:00:00,27.7,131.0,9430.009688522445
2017-07-27 19:00:00,27.4,32.0,8834.205107021558
2017-07-27 20:00:00,26.6,0.0,5153.536871141688
2017-07-27 21:00:00,26.0,0.0,842.508242166236
2017-07-27 22:00:00,26.0,0.0,1163.5524962503855
2017-07-27 23:00:00,25.8,0.0,788.2627535950826
2017-07-28 00:00:00,25.6,0.0,195.2895087412608
2017-07-28 01:00:00,25.4,0.0,213.4131982732084
2017-07-28 02:00:00,24.1,0.0,193.5043556030468
2017-07-28 03:00:00,23.4,0.0,209.77155023657656
2017-07-28 04:00:00,23.1,0.0,211.9397459552663
2017-07-28 05:00:00,22.6,28.0,204.92870752188938
2017-07-28 06:00:00,22.8,96.0,227.45768027035396
2017-07-28 07:00:00,23.5,186.0,332.35120394282694
2017-07-28 08:00:00,24.4,298.0,1111.408301803488
2017-07-28 09:00:00,26.9,465.0,10545.780257462542
2017-07-28 10:00:00,27.3,605.0,9480.665726227417
2017-07-28 11:00:00,27.8,661.0,9099.998105029064
2017-07-28 12:00:00,27.8,660.0,10180.588635234039
2017-07-28 13:00:00,28.0,601.0,10609.943150831967
2017-07-28 14:00:00,28.5,534.0,9102.076398308407
2017-07-28 15:00:00,27.7,445.0,8540.403292150317
2017-07-28 16:00:00,26.8,295.0,7616.7687684878965
2017-07-28 17:00:00,26.0,159.0,6343.521541880604
2017-07-28 18:00:00,24.9,70.0,6560.091847723616
2017-07-28 19:00:00,23.6,14.0,6174.77627765393
2017-07-28 20:00:00,22.9,0.0,3372.522348933076
2017-07-28 21:00:00,22.3,0.0,898.9991448202541
2017-07-28 22:00:00,21.7,0.0,1210.233111556554
2017-07-28 23:00:00,22.2,0.0,794.5198948245469
2017-07-29 00:00:00,22.2,0.0,289.65092844797215
2017-07-29 01:00:00,22.3,0.0,246.60054837909325
2017-07-29 02:00:00,22.2,0.0,220.33675281626768
2017-07-29 03:00:00,22.2,0.0,206.39765493872395
2017-07-29 04:00:00,21.8,0.0,194.26046702465257
2017-07-29 05:00:00,20.8,0.0,149.06598374039837
2017-07-29 06:00:00,20.9,52.0,155.28889477438926
2017-07-29 07:00:00,21.3,123.0,224.769426377964
2017-07-29 08:00:00,21.9,224.0,459.83590019187847
2017-07-29 09:00:00,21.7,334.0,3893.996601291322
2017-07-29 10:00:00,23.3,526.0,3983.0145391147803
2017-07-29 11:00:00,23.6,696.0,4404.442972892703
2017-07-29 12:00:00,23.6,735.0,5692.560107170638
2017-07-29 13:00:00,23.8,755.0,6540.188996916013
2017-07-29 14:00:00,24.5,698.0,5343.94908517047
2017-07-29 15:00:00,24.8,552.0,4564.624856339698
2017-07-29 16:00:00,22.6,438.0,4792.824061131699
2017-07-29 17:00:00,23.9,309.0,5113.405957912761
2017-07-29 18:00:00,25.2,139.0,4604.100208515732
2017-07-29 19:00:00,24.4,29.0,4620.915904210402
2017-07-29 20:00:00,23.7,0.0,2547.033020522976
2017-07-29 21:00:00,23.4,0.0,445.53032945316477
2017-07-29 22:00:00,23.3,0.0,948.1311874431818
2017-07-29 23:00:00,23.5,0.0,721.9082194582248
2017-07-30 00:00:00,23.6,0.0,162.15075483480678
2017-07-30 01:00:00,23.6,0.0,136.81113977318833
2017-07-30 02:00:00,23.6,0.0,155.47804809186314
2017-07-30 03:00:00,21.1,0.0,152.8923365306028
2017-07-30 04:00:00,20.9,0.0,166.95446152803095
2017-07-30 05:00:00,20.2,0.0,41.38143749228249
2017-07-30 06:00:00,20.0,146.0,0.0
2017-07-30 07:00:00,20.5,319.0,105.7645114787362
2017-07-30 08:00:00,22.2,500.0,130.46097528992357
2017-07-30 09:00:00,23.6,666.0,6487.416942188782
2017-07-30 10:00:00,25.7,798.0,5312.649299732225
2017-07-30 11:00:00,26.7,880.0,5740.074504788829
2017-07-30 12:00:00,26.8,897.0,7568.532141551796
2017-07-30 13:00:00,26.6,854.0,8234.17822310869
2017-07-30 14:00:00,26.9,776.0,6948.533407671201
2017-07-30 15:00:00,27.5,654.0,6690.442762339865
2017-07-30 16:00:00,27.3,493.0,6770.0056223115935
2017-07-30 17:00:00,27.1,311.0,6618.3065262857335
2017-07-30 18:00:00,26.9,138.0,6602.478247031442
2017-07-30 19:00:00,26.0,31.0,6075.763211628992
